ts,[CPU]User%,[CPU]Nice%,[CPU]Sys%,[CPU]Wait%,[CPU]Irq%,[CPU]Soft%,[CPU]Steal%,[CPU]Idle%,[CPU]Totl%,[CPU]Intrpt/sec,[CPU]Ctx/sec,[CPU]Proc/sec,[CPU]ProcQue,[CPU]ProcRun,[CPU]L-Avg1,[CPU]L-Avg5,[CPU]L-Avg15,[CPU]RunTot,[CPU]BlkTot,[MEM]Tot,[MEM]Used,[MEM]Free,[MEM]Shared,[MEM]Buf,[MEM]Cached,[MEM]Slab,[MEM]Map,[MEM]Anon,[MEM]Commit,[MEM]Locked,[MEM]SwapTot,[MEM]SwapUsed,[MEM]SwapFree,[MEM]SwapIn,[MEM]SwapOut,[MEM]Dirty,[MEM]Clean,[MEM]Laundry,[MEM]Inactive,[MEM]PageIn,[MEM]PageOut,[MEM]PageFaults,[MEM]PageMajFaults,[MEM]HugeTotal,[MEM]HugeFree,[MEM]HugeRsvd,[MEM]SUnreclaim,[NET]RxPktTot,[NET]TxPktTot,[NET]RxKBTot,[NET]TxKBTot,[NET]RxCmpTot,[NET]RxMltTot,[NET]TxCmpTot,[NET]RxErrsTot,[NET]TxErrsTot,[DSK]ReadTot,[DSK]WriteTot,[DSK]OpsTot,[DSK]ReadKBTot,[DSK]WriteKBTot,[DSK]KbTot,[DSK]ReadMrgTot,[DSK]WriteMrgTot,[DSK]MrgTot,workload,benchmark
2016-09-03 21:35:28,98.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,1215.0,0.0,360.0,1.0,0.45,3.11,2.34,1.0,0.0,3523128.0,743688.0,2779440.0,0.0,9164.0,82644.0,54276.0,48896.0,374544.0,2297440.0,0.0,4194300.0,1047584.0,3146716.0,0.0,0.0,2224.0,0.0,0.0,38272.0,0.0,34.0,289.0,0.0,0.0,0.0,0.0,26284.0,7.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,34.0,34.0,0.0,5.0,5.0,idle,cpu
2016-09-03 21:35:33,98.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,1227.0,0.0,358.0,1.0,0.49,3.07,2.33,1.0,0.0,3523128.0,742280.0,2780848.0,0.0,9172.0,82656.0,54308.0,47052.0,373316.0,2297440.0,0.0,4194300.0,1047584.0,3146716.0,0.0,0.0,2384.0,0.0,0.0,38272.0,2.0,153.0,173.0,0.0,0.0,0.0,0.0,26316.0,8.0,13.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,29.0,2.0,160.0,161.0,0.0,7.0,7.0,idle,cpu
2016-09-03 21:35:38,97.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,1130.0,0.0,358.0,1.0,0.53,3.04,2.32,1.0,0.0,3523128.0,742404.0,2780724.0,0.0,9180.0,82672.0,54308.0,47052.0,373328.0,2297440.0,0.0,4194300.0,1047584.0,3146716.0,0.0,0.0,3064.0,0.0,0.0,38268.0,0.0,22.0,211.0,0.0,0.0,0.0,0.0,26316.0,7.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,23.0,23.0,0.0,4.0,4.0,idle,cpu
2016-09-03 21:35:43,96.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,1264.0,1.0,359.0,2.0,0.57,3.0,2.32,2.0,0.0,3523128.0,742048.0,2781080.0,0.0,9196.0,82692.0,54308.0,47040.0,373356.0,2297440.0,0.0,4194300.0,1047584.0,3146716.0,0.0,0.0,2808.0,0.0,0.0,38232.0,0.0,97.0,266.0,0.0,0.0,0.0,0.0,26316.0,12.0,18.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,99.0,99.0,0.0,6.0,6.0,cpu,cpu
2016-09-03 21:35:48,98.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,1348.0,0.0,358.0,2.0,0.76,3.0,2.32,2.0,0.0,3523128.0,742032.0,2781096.0,0.0,9204.0,82704.0,54308.0,47040.0,373356.0,2297440.0,0.0,4194300.0,1047584.0,3146716.0,0.0,0.0,712.0,0.0,0.0,38232.0,1.0,440.0,137.0,0.0,0.0,0.0,0.0,26316.0,7.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,1.0,441.0,442.0,0.0,6.0,6.0,cpu,cpu
2016-09-03 21:35:53,97.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,1282.0,1.0,360.0,2.0,0.94,3.0,2.32,6.0,0.0,3523128.0,743460.0,2779668.0,0.0,9212.0,82740.0,54308.0,48524.0,374184.0,2297440.0,0.0,4194300.0,1047584.0,3146716.0,0.0,0.0,1956.0,0.0,0.0,38244.0,2.0,29.0,224.0,1.0,0.0,0.0,0.0,26316.0,8.0,12.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,31.0,34.0,0.0,6.0,6.0,cpu,cpu
2016-09-03 21:35:58,98.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,1304.0,0.0,360.0,2.0,1.03,2.99,2.32,2.0,0.0,3523128.0,743832.0,2779296.0,0.0,9220.0,82760.0,54308.0,48880.0,374632.0,2297440.0,0.0,4194300.0,1047568.0,3146732.0,1.0,0.0,2024.0,0.0,0.0,38248.0,2.0,23.0,175.0,1.0,0.0,0.0,0.0,26316.0,9.0,13.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,24.0,26.0,0.0,4.0,4.0,cpu,cpu
2016-09-03 21:36:03,97.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,1365.0,1.0,358.0,3.0,1.19,2.99,2.32,3.0,0.0,3523128.0,742528.0,2780600.0,0.0,9228.0,82764.0,54308.0,47056.0,373432.0,2297440.0,0.0,4194300.0,1047568.0,3146732.0,2.0,0.0,2048.0,0.0,0.0,38228.0,7.0,24.0,195.0,1.0,0.0,0.0,0.0,26316.0,9.0,13.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,7.0,26.0,34.0,1.0,5.0,5.0,cpu,cpu
2016-09-03 21:36:08,98.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,1329.0,0.0,358.0,3.0,1.57,3.04,2.34,3.0,0.0,3523128.0,742652.0,2780476.0,0.0,9260.0,82784.0,54308.0,47056.0,373456.0,2297440.0,0.0,4194300.0,1047564.0,3146736.0,0.0,0.0,2132.0,0.0,0.0,38232.0,2.0,606.0,356.0,0.0,0.0,0.0,0.0,26316.0,8.0,12.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,42.0,2.0,614.0,615.0,0.0,12.0,12.0,cpu,cpu
2016-09-03 21:36:13,97.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,1298.0,0.0,358.0,3.0,1.69,3.04,2.35,3.0,0.0,3523128.0,742668.0,2780460.0,0.0,9276.0,82852.0,54308.0,47104.0,373480.0,2297440.0,0.0,4194300.0,1047564.0,3146736.0,0.0,0.0,1576.0,0.0,0.0,38264.0,2.0,142.0,126.0,0.0,0.0,0.0,0.0,26316.0,11.0,18.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,28.0,2.0,142.0,143.0,0.0,3.0,3.0,cpu,cpu
2016-09-03 21:36:18,97.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,1275.0,0.0,358.0,3.0,1.79,3.03,2.35,3.0,0.0,3523128.0,742652.0,2780476.0,0.0,9284.0,82864.0,54308.0,47056.0,373464.0,2297440.0,0.0,4194300.0,1047564.0,3146736.0,0.0,0.0,1956.0,0.0,0.0,38260.0,0.0,26.0,136.0,0.0,0.0,0.0,0.0,26316.0,6.0,10.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,29.0,29.0,0.0,5.0,5.0,cpu,cpu
2016-09-03 21:36:23,66.0,0.0,4.0,0.0,0.0,0.0,0.0,30.0,70.0,18.0,1223.0,1.0,355.0,0.0,1.89,3.03,2.35,0.0,0.0,3523128.0,742232.0,2780896.0,0.0,9292.0,82880.0,54308.0,47052.0,373376.0,2297440.0,0.0,4194300.0,1047564.0,3146736.0,0.0,0.0,1484.0,0.0,0.0,38252.0,1.0,103.0,179.0,0.0,0.0,0.0,0.0,26316.0,7.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,1.0,104.0,105.0,0.0,7.0,7.0,idle,idle
2016-09-03 21:36:28,6.0,0.0,3.0,1.0,0.0,0.0,0.0,91.0,9.0,18.0,1212.0,1.0,357.0,1.0,1.74,2.98,2.34,0.0,0.0,3523128.0,743536.0,2779592.0,0.0,9300.0,82900.0,54308.0,48800.0,374620.0,2297440.0,0.0,4194300.0,1047564.0,3146736.0,0.0,0.0,628.0,0.0,0.0,38252.0,0.0,242.0,412.0,0.0,0.0,0.0,0.0,26316.0,10.0,14.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,243.0,243.0,0.0,6.0,6.0,idle,idle
2016-09-03 21:36:33,6.0,0.0,3.0,1.0,0.0,0.0,0.0,90.0,9.0,18.0,1236.0,1.0,355.0,4.0,1.6,2.93,2.33,0.0,0.0,3523128.0,742480.0,2780648.0,0.0,9308.0,82912.0,54308.0,47044.0,373392.0,2297440.0,0.0,4194300.0,1047564.0,3146736.0,0.0,0.0,1812.0,0.0,0.0,38252.0,2.0,30.0,205.0,0.0,0.0,0.0,0.0,26316.0,9.0,13.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,38.0,40.0,0.0,6.0,6.0,idle,cpu
2016-09-03 21:36:38,6.0,0.0,2.0,1.0,0.0,0.0,0.0,90.0,9.0,18.0,1165.0,0.0,355.0,1.0,1.47,2.89,2.32,0.0,0.0,3523128.0,742356.0,2780772.0,0.0,9324.0,82936.0,54308.0,47052.0,373380.0,2297440.0,0.0,4194300.0,1047556.0,3146744.0,0.0,0.0,1856.0,0.0,0.0,38264.0,2.0,29.0,195.0,0.0,0.0,0.0,0.0,26316.0,11.0,17.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,30.0,31.0,0.0,5.0,5.0,idle,idle
2016-09-03 21:36:43,6.0,0.0,3.0,1.0,0.0,0.0,0.0,90.0,9.0,18.0,1217.0,1.0,355.0,0.0,1.35,2.84,2.3,0.0,0.0,3523128.0,742372.0,2780756.0,0.0,9332.0,82948.0,54308.0,47048.0,373384.0,2297440.0,0.0,4194300.0,1047556.0,3146744.0,0.0,0.0,2588.0,0.0,0.0,38256.0,0.0,20.0,213.0,0.0,0.0,0.0,0.0,26316.0,7.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22.0,22.0,0.0,4.0,4.0,idle,idle
2016-09-03 21:36:48,7.0,0.0,1.0,1.0,0.0,0.0,0.0,92.0,8.0,18.0,1196.0,0.0,355.0,4.0,1.24,2.79,2.29,0.0,0.0,3523128.0,742356.0,2780772.0,0.0,9340.0,82964.0,54308.0,47048.0,373388.0,2297440.0,0.0,4194300.0,1047548.0,3146752.0,0.0,0.0,2872.0,0.0,0.0,38252.0,2.0,29.0,151.0,0.0,0.0,0.0,0.0,26316.0,7.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,30.0,31.0,0.0,4.0,4.0,idle,cpu
2016-09-03 21:36:53,6.0,0.0,3.0,1.0,0.0,0.0,0.0,91.0,9.0,18.0,1195.0,0.0,355.0,4.0,1.14,2.74,2.28,0.0,0.0,3523128.0,742388.0,2780740.0,0.0,9348.0,82984.0,54340.0,47048.0,373388.0,2297440.0,0.0,4194300.0,1047548.0,3146752.0,0.0,0.0,2328.0,0.0,0.0,38256.0,1.0,149.0,128.0,0.0,0.0,0.0,0.0,26348.0,8.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,28.0,1.0,151.0,152.0,0.0,5.0,5.0,idle,cpu
2016-09-03 21:36:58,7.0,0.0,3.0,1.0,0.0,0.0,0.0,88.0,10.0,18.0,1228.0,1.0,357.0,0.0,1.05,2.7,2.27,0.0,0.0,3523128.0,743692.0,2779436.0,0.0,9364.0,83008.0,54340.0,48856.0,374636.0,2297440.0,0.0,4194300.0,1047544.0,3146756.0,0.0,0.0,2400.0,0.0,0.0,38256.0,0.0,72.0,344.0,0.0,0.0,0.0,0.0,26348.0,10.0,15.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,73.0,73.0,0.0,6.0,6.0,idle,idle
2016-09-03 21:37:03,39.0,0.0,3.0,1.0,0.0,0.0,0.0,57.0,42.0,18.0,1282.0,1.0,356.0,1.0,1.05,2.67,2.26,1.0,0.0,3523128.0,742588.0,2780540.0,0.0,9372.0,83024.0,54276.0,47100.0,373432.0,2297440.0,0.0,4194300.0,1047540.0,3146760.0,0.0,0.0,2304.0,0.0,0.0,38248.0,0.0,75.0,215.0,0.0,0.0,0.0,0.0,26284.0,13.0,20.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,78.0,78.0,0.0,6.0,6.0,idle,idle
2016-09-03 21:37:08,98.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,1256.0,0.0,356.0,1.0,1.04,2.64,2.25,1.0,0.0,3523128.0,742836.0,2780292.0,0.0,9412.0,83040.0,54276.0,47072.0,373456.0,2297440.0,0.0,4194300.0,1047536.0,3146764.0,0.0,0.0,716.0,0.0,0.0,38228.0,1.0,971.0,280.0,0.0,0.0,0.0,0.0,26284.0,7.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,114.0,1.0,980.0,981.0,0.0,16.0,16.0,idle,cpu
2016-09-03 21:37:13,98.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,1209.0,0.0,357.0,7.0,1.04,2.62,2.25,7.0,0.0,3523128.0,742836.0,2780292.0,0.0,9420.0,83088.0,54276.0,47452.0,373512.0,2297440.0,0.0,4194300.0,1047536.0,3146764.0,0.0,0.0,1860.0,0.0,0.0,38240.0,0.0,12.0,85.0,0.0,0.0,0.0,0.0,26284.0,7.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,12.0,0.0,2.0,2.0,idle,cpu
2016-09-03 21:37:18,98.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,1276.0,0.0,356.0,1.0,1.04,2.59,2.24,1.0,0.0,3523128.0,742464.0,2780664.0,0.0,9428.0,83108.0,54276.0,47072.0,373276.0,2297440.0,0.0,4194300.0,1047484.0,3146816.0,1.0,0.0,1916.0,0.0,0.0,38240.0,6.0,22.0,223.0,1.0,0.0,0.0,0.0,26284.0,12.0,17.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,22.0,28.0,0.0,4.0,4.0,idle,cpu
2016-09-03 21:37:23,98.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,1199.0,1.0,357.0,2.0,1.03,2.56,2.23,2.0,0.0,3523128.0,742604.0,2780524.0,0.0,9436.0,83120.0,54276.0,47080.0,373316.0,2297440.0,0.0,4194300.0,1047484.0,3146816.0,0.0,0.0,1948.0,0.0,0.0,38240.0,1.0,22.0,214.0,0.0,0.0,0.0,0.0,26284.0,8.0,12.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,24.0,25.0,0.0,5.0,5.0,cpu,cpu
2016-09-03 21:37:28,97.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,1267.0,1.0,359.0,2.0,1.11,2.55,2.23,2.0,0.0,3523128.0,743628.0,2779500.0,0.0,9452.0,83140.0,54276.0,48452.0,374096.0,2297440.0,0.0,4194300.0,1047484.0,3146816.0,0.0,0.0,1964.0,0.0,0.0,38244.0,0.0,32.0,419.0,0.0,0.0,0.0,0.0,26284.0,11.0,19.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,33.0,33.0,0.0,5.0,5.0,cpu,cpu
2016-09-03 21:37:33,97.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,1362.0,0.0,359.0,2.0,1.18,2.54,2.23,2.0,0.0,3523128.0,744684.0,2778444.0,0.0,9460.0,83888.0,54308.0,48824.0,374568.0,2297440.0,0.0,4194300.0,1047484.0,3146816.0,0.0,0.0,1988.0,0.0,0.0,38976.0,147.0,162.0,193.0,37.0,0.0,0.0,0.0,26316.0,9.0,14.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,37.0,25.0,62.0,147.0,170.0,317.0,0.0,9.0,9.0,cpu,cpu
2016-09-03 21:37:38,97.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,1310.0,0.0,357.0,2.0,1.25,2.54,2.23,2.0,0.0,3523128.0,743752.0,2779376.0,0.0,9468.0,84212.0,54308.0,47080.0,373332.0,2297440.0,0.0,4194300.0,1047476.0,3146824.0,0.0,0.0,2800.0,0.0,0.0,39288.0,63.0,28.0,279.0,16.0,0.0,0.0,0.0,26316.0,7.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,17.0,63.0,29.0,92.0,0.0,6.0,6.0,cpu,cpu
2016-09-03 21:37:43,97.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,1300.0,1.0,358.0,3.0,1.39,2.54,2.23,3.0,0.0,3523128.0,743736.0,2779392.0,0.0,9476.0,84280.0,54276.0,47052.0,373360.0,2297440.0,0.0,4194300.0,1047476.0,3146824.0,0.0,0.0,2668.0,0.0,0.0,39344.0,12.0,70.0,148.0,3.0,0.0,0.0,0.0,26284.0,6.0,13.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,14.0,12.0,72.0,84.0,0.0,4.0,4.0,cpu,cpu
2016-09-03 21:37:48,97.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,1294.0,1.0,358.0,3.0,1.52,2.55,2.24,3.0,0.0,3523128.0,744388.0,2778740.0,0.0,9492.0,84300.0,54308.0,47052.0,373364.0,2297440.0,0.0,4194300.0,1047472.0,3146828.0,0.0,0.0,912.0,0.0,0.0,39348.0,1.0,394.0,262.0,0.0,0.0,0.0,0.0,26316.0,8.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,1.0,394.0,395.0,0.0,5.0,5.0,cpu,cpu
2016-09-03 21:37:53,98.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,1261.0,0.0,358.0,3.0,1.64,2.56,2.24,3.0,0.0,3523128.0,744388.0,2778740.0,0.0,9500.0,84320.0,54308.0,47052.0,373364.0,2297440.0,0.0,4194300.0,1047472.0,3146828.0,0.0,0.0,2756.0,0.0,0.0,39348.0,1.0,26.0,112.0,0.0,0.0,0.0,0.0,26316.0,12.0,17.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,29.0,30.0,0.0,5.0,5.0,cpu,cpu
2016-09-03 21:37:58,97.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,1284.0,0.0,358.0,3.0,1.75,2.57,2.24,3.0,0.0,3523128.0,744388.0,2778740.0,0.0,9508.0,84340.0,54308.0,47052.0,373364.0,2297440.0,0.0,4194300.0,1047472.0,3146828.0,0.0,0.0,3100.0,0.0,0.0,39356.0,2.0,21.0,202.0,0.0,0.0,0.0,0.0,26316.0,7.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,22.0,23.0,0.0,4.0,4.0,cpu,cpu
2016-09-03 21:38:03,67.0,0.0,3.0,0.0,0.0,0.0,0.0,30.0,70.0,18.0,1354.0,1.0,357.0,6.0,1.85,2.57,2.25,2.0,0.0,3523128.0,744912.0,2778216.0,0.0,9516.0,84360.0,54308.0,48804.0,374536.0,2297440.0,0.0,4194300.0,1047472.0,3146828.0,1.0,0.0,3184.0,0.0,0.0,39360.0,2.0,19.0,265.0,1.0,0.0,0.0,0.0,26316.0,11.0,16.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,22.0,24.0,0.0,4.0,4.0,idle,cpu
2016-09-03 21:38:08,9.0,0.0,3.0,3.0,0.0,0.0,0.0,85.0,12.0,18.0,1306.0,1.0,357.0,4.0,1.7,2.53,2.24,0.0,0.0,3523128.0,745376.0,2777752.0,0.0,9548.0,84376.0,54276.0,48840.0,374576.0,2297440.0,0.0,4194300.0,1047464.0,3146836.0,0.0,0.0,3052.0,0.0,0.0,39348.0,2.0,665.0,334.0,0.0,0.0,0.0,0.0,26284.0,7.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,2.0,673.0,674.0,0.0,16.0,16.0,idle,cpu
2016-09-03 21:38:13,7.0,0.0,2.0,1.0,0.0,0.0,0.0,90.0,9.0,18.0,1205.0,0.0,355.0,0.0,1.56,2.49,2.22,0.0,0.0,3523128.0,744308.0,2778820.0,0.0,9556.0,84428.0,54276.0,47060.0,373324.0,2297440.0,0.0,4194300.0,1047464.0,3146836.0,0.0,0.0,2252.0,0.0,0.0,39372.0,2.0,189.0,152.0,1.0,0.0,0.0,0.0,26284.0,8.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,39.0,2.0,189.0,191.0,0.0,3.0,3.0,idle,idle
2016-09-03 21:38:18,7.0,0.0,2.0,1.0,0.0,0.0,0.0,90.0,9.0,18.0,1197.0,0.0,355.0,1.0,1.44,2.45,2.21,0.0,0.0,3523128.0,744308.0,2778820.0,0.0,9572.0,84448.0,54276.0,47060.0,373328.0,2297440.0,0.0,4194300.0,1047464.0,3146836.0,0.0,0.0,2672.0,0.0,0.0,39376.0,0.0,27.0,185.0,0.0,0.0,0.0,0.0,26284.0,12.0,18.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,28.0,28.0,0.0,5.0,5.0,idle,idle
2016-09-03 21:38:23,6.0,0.0,2.0,1.0,0.0,0.0,0.0,90.0,8.0,18.0,1214.0,0.0,355.0,0.0,1.32,2.41,2.2,0.0,0.0,3523128.0,744092.0,2779036.0,0.0,9588.0,84468.0,54308.0,47080.0,373332.0,2297440.0,0.0,4194300.0,1047464.0,3146836.0,0.0,0.0,2448.0,0.0,0.0,39372.0,1.0,73.0,129.0,0.0,0.0,0.0,0.0,26316.0,6.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.0,75.0,76.0,0.0,5.0,5.0,idle,idle
2016-09-03 21:38:28,7.0,0.0,3.0,2.0,0.0,0.0,0.0,88.0,9.0,18.0,1189.0,1.0,355.0,4.0,1.22,2.37,2.19,0.0,0.0,3523128.0,744340.0,2778788.0,0.0,9596.0,84480.0,54308.0,47080.0,373340.0,2297440.0,0.0,4194300.0,1047456.0,3146844.0,0.0,0.0,756.0,0.0,0.0,39372.0,1.0,382.0,329.0,0.0,0.0,0.0,0.0,26316.0,7.0,13.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,1.0,382.0,383.0,0.0,4.0,4.0,idle,cpu
2016-09-03 21:38:33,6.0,0.0,2.0,1.0,0.0,0.0,0.0,91.0,8.0,18.0,1186.0,0.0,355.0,4.0,1.12,2.33,2.18,2.0,0.0,3523128.0,744340.0,2778788.0,0.0,9604.0,84504.0,54308.0,47080.0,373340.0,2297440.0,0.0,4194300.0,1047456.0,3146844.0,0.0,0.0,1896.0,0.0,0.0,39380.0,2.0,27.0,76.0,1.0,0.0,0.0,0.0,26316.0,6.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,35.0,38.0,0.0,6.0,6.0,idle,cpu
2016-09-03 21:38:38,7.0,0.0,4.0,1.0,0.0,0.0,0.0,88.0,11.0,18.0,1172.0,1.0,357.0,4.0,1.03,2.29,2.17,0.0,0.0,3523128.0,746140.0,2776988.0,0.0,9620.0,84536.0,54308.0,48708.0,374580.0,2297440.0,0.0,4194300.0,1047452.0,3146848.0,0.0,0.0,1932.0,0.0,0.0,39396.0,2.0,27.0,451.0,1.0,0.0,0.0,0.0,26316.0,10.0,14.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,28.0,30.0,0.0,4.0,4.0,idle,cpu
2016-09-03 21:38:43,35.0,0.0,3.0,1.0,0.0,0.0,0.0,61.0,38.0,18.0,1213.0,1.0,358.0,1.0,0.95,2.25,2.15,1.0,0.0,3523128.0,746156.0,2776972.0,0.0,9628.0,84544.0,54308.0,48764.0,374636.0,2297440.0,0.0,4194300.0,1047448.0,3146852.0,0.0,0.0,1624.0,0.0,0.0,39376.0,0.0,88.0,165.0,0.0,0.0,0.0,0.0,26316.0,11.0,19.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,90.0,90.0,0.0,9.0,9.0,idle,idle
2016-09-03 21:38:48,97.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,1182.0,0.0,356.0,1.0,1.43,2.33,2.18,1.0,0.0,3523128.0,744604.0,2778524.0,0.0,9636.0,84560.0,54308.0,47056.0,373408.0,2297440.0,0.0,4194300.0,1047432.0,3146868.0,1.0,0.0,1720.0,0.0,0.0,39372.0,3.0,35.0,189.0,1.0,0.0,0.0,0.0,26316.0,7.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,36.0,39.0,0.0,6.0,6.0,idle,cpu
2016-09-03 21:38:53,98.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,1153.0,0.0,356.0,1.0,1.4,2.31,2.17,1.0,0.0,3523128.0,744636.0,2778492.0,0.0,9644.0,84580.0,54340.0,47056.0,373408.0,2297440.0,0.0,4194300.0,1047428.0,3146872.0,0.0,0.0,1424.0,0.0,0.0,39376.0,1.0,98.0,76.0,0.0,0.0,0.0,0.0,26348.0,9.0,13.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,1.0,100.0,101.0,0.0,5.0,5.0,idle,cpu
2016-09-03 21:38:58,97.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,18.0,1190.0,0.0,356.0,1.0,1.37,2.29,2.17,1.0,0.0,3523128.0,744636.0,2778492.0,0.0,9652.0,84600.0,54340.0,47056.0,373408.0,2297440.0,0.0,4194300.0,1047428.0,3146872.0,0.0,0.0,1812.0,0.0,0.0,39376.0,0.0,20.0,186.0,0.0,0.0,0.0,0.0,26348.0,8.0,13.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,21.0,0.0,4.0,4.0,idle,cpu
